material,number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,max,mean,min
Ho1Ba2Cu3O6.96,4,95.45068,57.2205358024691,69.2726955434274,36.729788025569604,1.16176283437156,1.33612019089639,148.93092,12.6001679012346,58.973428446235,52.983393546684,783.65,999.473456790123,728.828770624619,931.565487407746,1.31032924491217,0.8856965110866679,810.6,660.893209876543,318.123234769169,346.26088168366203,168.0,115.824074074074,141.24059875603,90.3028759393342,1.25366237079374,1.3449644701334598,205,21.6049382716049,79.8717722352522,80.6721564596259,5316.60725,3295.13470987654,792.904348559951,70.72918329967041,1.0273100853899,0.9155623685935749,8958.571,2073.30664814815,3771.22249539293,3949.1217367476793,82.3375,110.64043209876499,60.7214928257155,89.83529666121441,1.1640132003213999,0.804049111677787,127.05,74.14351851851849,51.12571973821,47.256416878907004,9.5805,5.69792592592592,4.459547505452269,1.386445294094,1.08438195120407,1.08608437961624,16.778,2.9131851851851804,6.27525622982839,6.281764914333991,108.50664499999999,96.6192127160494,7.43878255508962,1.10377806586232,0.329500146289958,0.19984530834950898,399.97342000000003,92.5783181481481,168.437846600662,166.647886986311,2.25,2.07716049382716,2.2133638394006403,2.06356087068266,1.36892236074022,1.20343866665812,1,0.842592592592593,0.43301270189221897,0.266845933114052,91.8,91.8,91.8
Ho1Ba2Cu3O7,4,95.45068,57.0937015384615,69.2726955434274,36.6359885918252,1.16176283437156,1.33660088801329,148.93092,12.512169230769201,58.973428446235,52.9510575503487,783.65,1000.4384615384599,728.828770624619,932.5499683933341,1.31032924491217,0.883524710775821,810.6,662.9,318.123234769169,346.16384190696,168.0,115.615384615385,141.24059875603,90.12745099988051,1.25366237079374,1.3451629421373998,205,21.538461538461497,79.8717722352522,80.63549367515951,5316.60725,3285.0002307692303,792.904348559951,69.8851003089865,1.0273100853899,0.9155723356021841,8958.571,2066.92284615385,3771.22249539293,3947.2589767534205,82.3375,110.738461538462,60.7214928257155,89.9629157631912,1.1640132003213999,0.802321609327215,127.05,74.35384615384609,51.12571973821,47.2166412720955,9.5805,5.681076923076921,4.459547505452269,1.3786527535800799,1.08438195120407,1.08641839574336,16.778,2.90353846153846,6.27525622982839,6.279421414571179,108.50664499999999,96.3220046153846,7.43878255508962,1.0911948121189101,0.329500146289958,0.199852625126025,399.97342000000003,92.29338,168.437846600662,166.477287315448,2.25,2.07692307692308,2.2133638394006403,2.06336223306145,1.36892236074022,1.20182302376485,1,0.8461538461538459,0.43301270189221897,0.266469355010596,95.0,91.97777777777779,90.0
In0.2Pb0.55Sr2Ca0.5Y0.5Cu2.25O7,7,88.30960714285709,48.5869096153846,69.1383089740532,33.542944646464896,1.74070307274921,1.72444359571672,191.2006,11.938538461538501,57.329550710285204,45.18982160311279,726.4428571428571,1005.63923076923,694.260168742105,942.995771915741,1.8950330133528999,1.03890051222014,764.1,698.469230769231,249.45872751758702,337.508374823991,161.142857142857,109.165384615385,147.32020804767,87.7386917488819,1.8786626368489998,1.67123532682403,171,31.292307692307702,53.6561235259941,69.9643834791768,5180.48985714286,2780.0002307692303,1526.8928407177402,61.3443296192499,1.61533893769409,1.29590445180808,11338.571000000002,1549.99976923077,3850.21631901231,3788.7854722780394,52.985714285714295,101.848461538462,28.410697307713598,65.1466663834037,1.4927064048257601,0.7331487590284449,138.63,76.58192307692309,51.1557933759058,56.253081433020704,7.04171428571429,4.6365,4.46215557747153,1.2400086299443,1.7195807718633702,1.39217647238074,12.878,2.21715384615385,4.2229171269662,5.19681991332569,109.86093999999999,85.7181584615385,23.212426766357602,1.1753961768019199,1.2947996185686599,0.7335716168069408,399.97342000000003,69.21645692307689,133.618335858258,149.124166120562,2.57142857142857,2.13846153846154,2.47939698673123,2.1049787557212203,1.90803683450907,1.4798332571969302,2,1.03076923076923,0.7284313590846841,0.45155877296735897,60.0,60.0,60.0
La0.25Dy0.75Ba1Ca1Cu3O7,6,93.0593116666667,48.9723205769231,70.8333475767067,33.1863441511437,1.5885049868440901,1.64686214787522,146.5006,11.993202499999999,55.5274595703755,46.2615661109939,709.6833333333329,1006.08653846154,668.05180859733,942.324504585334,1.7243091863528999,0.973371069048937,810.6,696.6480769230769,280.336354026532,338.569085683152,177.166666666667,110.59615384615401,157.36814474875098,88.0998111579665,1.7049916934854499,1.64542118193804,205,29.711538461538503,66.6518733586853,73.5540773370138,4786.404833333329,3069.2117692307697,1241.45624998954,65.0699858979021,1.46902550755804,1.02743358823992,8958.571,2066.92284615385,3377.3532948819798,3896.6420706442,63.7866666666667,109.809230769231,37.092062881775206,80.81374130616659,1.441924259393,0.8016357573623821,138.63,76.43307692307691,51.0326796169757,49.124908527852,7.877000000000001,5.17646153846154,4.90312098161105,1.32637445477527,1.5995295839963302,1.2626823216607501,12.878,2.90353846153846,4.0662863893238,5.58908128703959,107.00443,109.975850769231,13.2752360168784,1.2800381019079499,0.9073819783929449,0.521974963298384,399.97342000000003,92.29338,148.275819825052,167.154020215366,2.3333333333333304,2.07692307692308,2.28942848510666,2.06336223306145,1.77213938843753,1.36699317769434,1,1.01923076923077,0.471404520791032,0.266469355010596,59.0,59.0,59.0
La0.25Sm0.75Ba1Ca1Cu3O7,6,91.0359783333333,48.271935961538496,69.9226037937448,33.0380166364736,1.59576870301478,1.6463183187113701,134.3606,11.993202499999999,53.1296982528574,44.599535305725794,705.2,1004.5346153846199,662.6618935442781,939.6858014017731,1.7223202309375603,0.96954576317261,810.6,696.6480769230769,282.786786584286,340.633558401793,178.833333333333,111.17307692307699,158.498020702677,88.3182558563891,1.70329165601872,1.64783289748781,205,29.711538461538503,68.0132748480439,74.5057357507683,4586.738166666671,3000.0963846153804,1210.61493999199,64.5058120458127,1.47795449722806,1.0075566997296501,8958.571,2066.92284615385,3178.44629194572,3808.4236787933205,63.7866666666667,109.809230769231,37.092062881775206,80.81374130616659,1.441924259393,0.8016357573623821,138.63,76.43307692307691,51.0326796169757,49.124908527852,7.44366666666667,5.02646153846154,4.689810203231669,1.3061088636754599,1.60251496447323,1.23463059429753,12.878,2.90353846153846,3.8314889040974904,5.46152616900025,107.337763333333,110.091235384615,13.6500432955764,1.29243441098227,0.916931450268102,0.526741319310187,399.97342000000003,92.29338,148.06171465646798,167.086335015265,2.3333333333333304,2.07692307692308,2.28942848510666,2.06336223306145,1.77213938843753,1.36699317769434,1,1.01923076923077,0.471404520791032,0.266469355010596,65.0,65.0,65.0
La0.2Pr0.3Ca0.5Ba2Cu3O7,6,89.4605866666667,51.3369376153846,69.170030647931,34.4788110384903,1.6007413363523302,1.43519959233666,124.90825,19.585769230769202,51.461218332090205,46.3936844092319,702.95,999.430769230769,659.8721157289231,930.7995909274009,1.72120900228616,0.924967597770694,810.6,698.729230769231,284.141917299554,347.513236902546,180.333333333333,114.39230769230801,159.481572513302,89.58010834484159,1.70152958533253,1.48546572480342,205,35.9230769230769,69.3869984619277,79.34050242747259,4467.904833333329,2915.86176923077,1190.20914100643,64.5917154791228,1.48117461454434,0.903754332085446,8958.571,2066.92284615385,3084.7494885782003,3689.26258370555,63.7866666666667,108.87576923076901,37.092062881775206,81.3887548744961,1.441924259393,0.7712668982550359,138.63,76.58192307692309,51.0326796169757,50.338292365300205,7.1770000000000005,4.958,4.52960461666525,1.29504804651725,1.5973479951030503,1.1045248215311299,12.878,2.92615384615385,3.8042719408580696,5.42287786214039,107.337763333333,103.28354307692301,13.6500432955764,1.19295155405544,0.916931450268102,0.42117345960488795,399.97342000000003,92.29338,148.06171465646798,166.88437531801202,2.5,2.06153846153846,2.40187391035201,2.0449652761377,1.74897075077131,1.30501280660805,2,1.03076923076923,0.763762615825973,0.32234348984241495,100.0,100.0,100.0
La0.4Pr0.4Ba1Ca1Cu3O7,6,89.4605866666667,46.24719125,69.170030647931,32.1696556242417,1.6007413363523302,1.6471273172027001,124.90825,11.7625,51.461218332090205,42.0697918942414,702.95,1011.38125,659.8721157289231,947.1232174010589,1.72120900228616,0.948586791446692,810.6,701.6453125,284.141917299554,338.841727375684,180.333333333333,108.96875,159.481572513302,86.858652883228,1.70152958533253,1.63908802643827,205,27.890625,69.3869984619277,73.1394149787753,4467.904833333329,2895.656484375,1190.20914100643,59.5886425462525,1.48117461454434,0.960014772654388,8958.571,2099.218515625,3084.7494885782003,3760.26513576346,63.7866666666667,110.696875,37.092062881775206,81.34691647672521,1.441924259393,0.781710520713673,138.63,77.62734375,51.0326796169757,48.9880751393579,7.1770000000000005,4.89640625,4.52960461666525,1.25578334959555,1.5973479951030503,1.1854123464522601,12.878,2.94890625,3.8042719408580696,5.449693387931191,107.337763333333,111.6082859375,13.6500432955764,1.2466481752846001,0.916931450268102,0.5188786867577361,399.97342000000003,93.7354640625,148.06171465646798,167.94185272426398,2.5,2.09375,2.40187391035201,2.0698555341597302,1.74897075077131,1.3689712969508503,2,1.0,0.763762615825973,0.38400642898264103,14.0,14.0,14.0
La0.55Ca0.15Pr0.3Ba1.5Sr0.5Cu3O6.851,7,89.1976457142857,52.504271488600104,71.5463188935041,35.3612387371411,1.78167147184553,1.6543816781552902,124.90825,15.561341529842,47.6481835165755,46.1563585168805,680.957142857143,996.2876896739549,642.75769759069,928.1274923966879,1.8801684267096102,0.977822760013365,810.6,693.147467123181,268.523629485073,347.04949539245797,185.85714285714297,113.866469535445,166.873255498964,89.7378296702379,1.86833920366411,1.66062956023101,205,31.585090654423798,65.6493467956375,77.4541298768477,4205.347,3040.58750906544,1332.94930894892,69.308092093018,1.6498563491571598,1.03759014983277,8958.571,2090.90420364174,2927.4419430421804,3725.21542524906,55.6071428571429,109.381604544393,28.9410416282046,83.8182494688533,1.5029456688545801,0.812909924679415,138.63,75.9230410084818,51.3197260081445,49.1285885041786,7.294571428571429,4.95190428760408,4.91303944239086,1.3108958517367901,1.7811981728617599,1.22391668017815,12.878,2.9584468134775497,3.53382588531963,5.40259881050461,97.0037971428571,100.04918680102699,15.615402174238401,1.1876358872813702,1.07270648596522,0.3394150267377669,399.97342000000003,93.3637771706482,139.39606680532802,167.047559328244,2.42857142857143,2.08948719943973,2.3398616255173703,2.06820593422026,1.90542004311014,1.40609239974722,2,1.0428760407750401,0.7284313590846841,0.358005885701472,27.0,27.0,27.0
La0.5Ca0.2Pr0.3Ba1.5Sr0.5Cu3O6.829,7,89.1976457142857,52.1817002572297,71.5463188935041,35.2382418083922,1.78167147184553,1.65713078557526,124.90825,15.4318263309689,47.6481835165755,45.8604450842582,680.957142857143,995.932644789149,642.75769759069,927.8845540293339,1.8801684267096102,0.98211301069525,810.6,689.7871930781821,268.523629485073,346.865056617708,185.85714285714297,113.975524202978,166.873255498964,89.8323677990814,1.86833920366411,1.66805803421404,205,30.883155351157498,65.6493467956375,77.4683792200733,4205.347,3027.8867129940004,1332.94930894892,69.3973850549105,1.6498563491571598,1.03392970904378,8958.571,2094.49227211786,2927.4419430421804,3722.3784446373206,55.6071428571429,109.146971704731,28.9410416282046,82.9142771989808,1.5029456688545801,0.8092438288137671,138.63,75.7937875126666,51.3197260081445,49.4493142561141,7.294571428571429,4.9687456543768,4.91303944239086,1.3164538399461299,1.7811981728617599,1.23211321918601,12.878,2.9451993140540997,3.53382588531963,5.40764024042996,97.0037971428571,100.949529567386,15.615402174238401,1.20820223402269,1.07270648596522,0.362210278620983,399.97342000000003,93.52392900304001,139.39606680532802,167.165116269192,2.42857142857143,2.0857432379764598,2.3398616255173703,2.06505894774211,1.90542004311014,1.4102613418263603,2,1.03343986281082,0.7284313590846841,0.353780120998937,34.0,34.0,34.0
La0.5Dy0.5Ba1Ca1Cu3O7,6,93.0593116666667,48.518579615384596,70.8333475767067,33.086371598256505,1.5885049868440901,1.68252374990435,146.5006,11.5815384615385,55.5274595703755,45.250503931620706,709.6833333333329,1005.5884615384599,668.05180859733,941.477605193656,1.7243091863528999,0.977961047953394,810.6,686.2423076923079,280.336354026532,339.23306978550096,177.166666666667,109.96153846153798,157.36814474875098,87.8353232139183,1.7049916934854499,1.6647308499925801,205,25.961538461538503,66.6518733586853,72.6755068089713,4786.404833333329,3022.9617692307697,1241.45624998954,64.6580424504837,1.46902550755804,1.04577848137655,8958.571,2066.92284615385,3377.3532948819798,3845.23682012801,63.7866666666667,109.770769230769,37.092062881775206,80.75220777079129,1.441924259393,0.8054667003877869,138.63,76.43307692307691,51.0326796169757,49.1713067459122,7.877000000000001,5.08415384615385,4.90312098161105,1.3120056874723602,1.5995295839963302,1.2703610456359198,12.878,2.90353846153846,4.0662863893238,5.52981098364066,107.00443,110.014312307692,13.2752360168784,1.28415693735766,0.9073819783929449,0.5244702777920001,399.97342000000003,92.29338,148.275819825052,167.131470378752,2.3333333333333304,2.07692307692308,2.28942848510666,2.06336223306145,1.77213938843753,1.3815278483544697,1,0.961538461538461,0.471404520791032,0.266469355010596,55.0,55.0,55.0
La0.5Pr0.5Ba2Cu3O7,5,99.33710400000001,55.1687969230769,77.1472329072435,36.1751174967821,1.44293493832409,1.4637694594346398,124.90825,15.784712692307698,50.91792241297621,49.327520419464996,725.66,997.35,674.947053527659,927.3560712060139,1.53060296705473,0.905027553936442,810.6,686.8,306.250698611448,350.11710815536696,177.6,115.230769230769,153.352996011238,89.9242623697349,1.50018186135966,1.44453381590597,205,31.423076923076895,75.7141994608673,80.4421950568365,5051.4858,3100.2309999999998,1128.96791106724,68.1872849963844,1.3375876768985702,0.978504020362682,8958.571,2066.92284615385,3061.9299176837103,3736.1832952132204,75.77,110.66153846153799,58.290125697192494,89.82596804493281,1.39956160761746,0.8248827027694989,127.05,74.8269230769231,47.577301310604,47.31461456547321,6.9044,4.88107692307692,3.99007243134202,1.2817763949404,1.3712247005086202,1.04235820537147,12.878,2.90353846153846,4.11352858747815,5.3858870630214,88.805316,96.0912353846154,7.97911704097863,1.07390441706157,0.43134791899332003,0.19683722745780396,399.97342000000003,92.29338,155.711322617976,166.590509752515,2.6,2.1153846153846203,2.49146187923103,2.08631948029377,1.5649572502428002,1.3055667720273,2,0.961538461538461,0.8,0.42307692307692296,51.7,51.7,51.7
La0.5Sm0.5Ba1Ca1Cu3O7,6,91.0359783333333,48.0516565384615,69.9226037937448,32.9877108896418,1.59576870301478,1.6786336546116,134.3606,11.5815384615385,53.1296982528574,44.120487576902505,705.2,1004.5538461538499,662.6618935442781,939.7192294583231,1.7223202309375603,0.974998266690554,810.6,686.280769230769,282.786786584286,340.607365012255,178.833333333333,110.34615384615401,158.498020702677,87.980455876711,1.70329165601872,1.6676736226551598,205,25.961538461538503,68.0132748480439,73.32275452655159,4586.738166666671,2976.88484615385,1210.61493999199,64.28376549946141,1.47795449722806,1.02660994440886,8958.571,2066.92284615385,3178.44629194572,3785.4317176807203,63.7866666666667,109.770769230769,37.092062881775206,80.75220777079129,1.441924259393,0.8054667003877869,138.63,76.43307692307691,51.0326796169757,49.1713067459122,7.44366666666667,4.984153846153849,4.689810203231669,1.2986073885136298,1.60251496447323,1.24378621302108,12.878,2.90353846153846,3.8314889040974904,5.44294408238994,107.337763333333,110.091235384615,13.6500432955764,1.29243441098227,0.916931450268102,0.527929534116607,399.97342000000003,92.29338,148.06171465646798,167.086335015265,2.3333333333333304,2.07692307692308,2.28942848510666,2.06336223306145,1.77213938843753,1.3815278483544697,1,0.961538461538461,0.471404520791032,0.266469355010596,66.0,66.0,66.0
La0.65Ca0.05Pr0.3Ba1.5Sr0.5Cu3O6.896,7,89.1976457142857,53.1432314593672,71.5463188935041,35.605043166654205,1.78167147184553,1.6429836912872902,124.90825,15.8178194789082,47.6481835165755,46.73229460211449,680.957142857143,997.0186569478909,642.75769759069,928.6360193277251,1.8801684267096102,0.9659075911888741,810.6,699.8811724565759,268.523629485073,347.41279512257995,185.85714285714297,113.64438585607901,166.873255498964,89.5456868247109,1.86833920366411,1.63606835821234,205,32.9792183622829,65.6493467956375,77.4244684932293,4205.347,3065.62146277916,1332.94930894892,69.10997090334371,1.6498563491571598,1.04046429406851,8958.571,2083.60310297767,2927.4419430421804,3730.6782595963396,55.6071428571429,109.851000310174,28.9410416282046,85.6497421271559,1.5029456688545801,0.819506995080783,138.63,76.1853675558313,51.3197260081445,48.479705151505605,7.294571428571429,4.918029776674941,4.91303944239086,1.29972833247429,1.7811981728617599,1.19804024911801,12.878,3.01434553349876,3.53382588531963,5.392346588557089,97.0037971428571,98.25010047146401,15.615402174238401,1.1474141173402,1.07270648596522,0.283347235256423,399.97342000000003,93.03789580645159,139.39606680532802,166.794723251719,2.42857142857143,2.09692928039702,2.3398616255173703,2.07447608312528,1.90542004311014,1.39188792696838,2,1.06172456575682,0.7284313590846841,0.36614211665596297,14.0,14.0,14.0
La0.65Ca0.15Pr0.2Ba1.5Sr0.5Cu3O6.84,7,89.1976457142857,52.519951830218105,71.5463188935041,35.381328213472706,1.78167147184553,1.63609822871423,124.90825,15.5746728971963,47.6481835165755,46.1342267935641,680.957142857143,996.1292056074769,642.75769759069,928.047950044332,1.8801684267096102,0.975094634082623,810.6,692.6163551401871,268.523629485073,346.923736934039,185.85714285714297,113.517912772586,166.873255498964,89.62079767715109,1.86833920366411,1.6466807937682801,205,31.6121495327103,65.6493467956375,76.9003815481292,4205.347,3039.34379750779,1332.94930894892,69.497091906452,1.6498563491571598,1.02223648565983,8958.571,2092.69670093458,2927.4419430421804,3722.28536148055,55.6071428571429,109.33765576324,28.9410416282046,83.7543101163277,1.5029456688545801,0.80988987161175,138.63,75.8660046728972,51.3197260081445,49.1587091573351,7.294571428571429,4.9512834890965705,4.91303944239086,1.31196179587723,1.7811981728617599,1.21373488527395,12.878,2.9609813084112204,3.53382588531963,5.40171362425966,97.0037971428571,100.134875950156,15.615402174238401,1.19150803045331,1.07270648596522,0.338522253902778,399.97342000000003,93.4437844859813,139.39606680532802,167.093431764178,2.42857142857143,2.08177570093458,2.3398616255173703,2.06363656085273,1.90542004311014,1.3929715703915502,2,1.0420560747663499,0.7284313590846841,0.32594644291097197,45.0,45.0,45.0
La0.6Ca0.1Pr0.3Ba1.5Sr0.5Cu3O6.872,7,89.1976457142857,52.8286011342449,71.5463188935041,35.48643825740871,1.78167147184553,1.64979964465503,124.90825,15.6916330018645,47.6481835165755,46.4478262614934,680.957142857143,996.6169359850841,642.75769759069,928.344657750689,1.8801684267096102,0.972638304186112,810.6,696.4483530142951,268.523629485073,347.235129090885,185.85714285714297,113.762896208825,166.873255498964,89.64806391796391,1.86833920366411,1.65035892112543,205,32.2871348663766,65.6493467956375,77.440612763736,4205.347,3053.48198321939,1332.94930894892,69.24008812922271,1.6498563491571598,1.03986014874751,8958.571,2087.49067060286,2927.4419430421804,3728.04527242367,55.6071428571429,109.612880671224,28.9410416282046,84.7255148806085,1.5029456688545801,0.8163948291486071,138.63,76.04669049098821,51.3197260081445,48.8067750973129,7.294571428571429,4.93548663766314,4.91303944239086,1.30555987792699,1.7811981728617599,1.2129510529957301,12.878,2.98679303915475,3.53382588531963,5.39756743427622,97.0037971428571,99.15962226227471,15.615402174238401,1.1678312543586,1.07270648596522,0.31363035773165004,399.97342000000003,93.2114156494717,139.39606680532802,166.929687939154,2.42857142857143,2.09322560596644,2.3398616255173703,2.07135257598701,1.90542004311014,1.4002456858721497,2,1.05220633934121,0.7284313590846841,0.36214278308679404,26.0,26.0,26.0
La0.6Ca0.2Pr0.2Ba1.5Sr0.5Cu3O6.809,7,89.1976457142857,52.2225643375751,71.5463188935041,35.2777704789446,1.78167147184553,1.64048145099632,124.90825,15.455921617612601,47.6481835165755,45.844040820282295,680.957142857143,995.55062065735,642.75769759069,927.578292683436,1.8801684267096102,0.9803309876923392,810.6,689.794511671481,268.523629485073,346.758411201147,185.85714285714297,113.67257397142599,166.873255498964,89.7545267838613,1.86833920366411,1.65534562287404,205,30.931376375985604,65.6493467956375,76.92162120512499,4205.347,3028.7555672574,1332.94930894892,69.7772727746769,1.6498563491571598,1.01986747653329,8958.571,2097.76484807557,2927.4419430421804,3719.8760301430298,55.6071428571429,109.07928019361401,28.9410416282046,82.81858450946321,1.5029456688545801,0.80692327673841,138.63,75.6896322897962,51.3197260081445,49.488812686029796,7.294571428571429,4.9714730267780505,4.91303944239086,1.31918054594247,1.7811981728617599,1.22273882123467,12.878,2.9604184557732798,3.53382588531963,5.407195373171589,97.0037971428571,101.107110876727,15.615402174238401,1.21542395213201,1.07270648596522,0.361409944768044,399.97342000000003,93.6699989679132,139.39606680532802,167.247959004654,2.42857142857143,2.07807010695605,2.3398616255173703,2.06052914862003,1.90542004311014,1.39860169592828,2,1.03193067374502,0.7284313590846841,0.321252561294594,47.0,47.0,47.0
La0.6Pr0.4Ba2Cu3O7,5,99.33710400000001,55.1533955384615,77.1472329072435,36.171135369419495,1.44293493832409,1.45987663045682,124.90825,16.7916107692308,50.91792241297621,49.3010534955278,725.66,997.4615384615379,674.947053527659,927.5498579191141,1.53060296705473,0.9044205320845251,810.6,690.8507692307691,306.250698611448,349.969399845761,177.6,114.83076923076901,153.352996011238,89.7608948964323,1.50018186135966,1.44096187025138,205,31.323076923076897,75.7141994608673,79.91352426809091,5051.4858,3096.4309999999996,1128.96791106724,68.1467463356588,1.3375876768985702,0.9746161332465699,8958.571,2066.92284615385,3061.9299176837103,3732.8308468279497,75.77,110.64615384615401,58.290125697192494,89.79860352798799,1.39956160761746,0.823866479454289,127.05,75.1461538461538,47.577301310604,47.3341698887099,6.9044,4.87646153846154,3.99007243134202,1.28087974349298,1.3712247005086202,1.03939051671506,12.878,2.90353846153846,4.11352858747815,5.3844118686814495,88.805316,96.0912353846154,7.97911704097863,1.07390441706157,0.43134791899332003,0.196627681670718,399.97342000000003,92.29338,155.711322617976,166.590509752515,2.6,2.10769230769231,2.49146187923103,2.0817076872005003,1.5649572502428002,1.30132554339116,2,0.953846153846154,0.8,0.39703039694042896,54.8,54.8,54.8
La0.6Pr0.6Ba1Ca1Cu3O7,6,89.4605866666667,49.085353939393904,69.170030647931,33.6349879872639,1.6007413363523302,1.6938596110767201,124.90825,11.406060606060601,51.461218332090205,44.4300660864509,702.95,996.9106060606059,659.8721157289231,930.808201766609,1.72120900228616,0.996422286142819,810.6,672.404545454545,284.141917299554,343.564972960119,180.333333333333,112.363636363636,159.481572513302,89.3329459266284,1.70152958533253,1.69435320263586,205,24.0909090909091,69.3869984619277,74.6764001428297,4467.904833333329,3001.63659090909,1190.20914100643,68.6570618623055,1.48117461454434,1.0587822783654,8958.571,2035.60583333333,3084.7494885782003,3751.3180566364204,63.7866666666667,108.87272727272699,37.092062881775206,80.1796729972507,1.441924259393,0.8275235950551569,138.63,75.275,51.0326796169757,49.331735422897,7.1770000000000005,4.9480303030303,4.52960461666525,1.32049986104403,1.5973479951030503,1.25756624596532,12.878,2.8595454545454504,3.8042719408580696,5.3746806585042695,107.337763333333,108.620156060606,13.6500432955764,1.33843854259445,0.916931450268102,0.536585717015657,399.97342000000003,90.8949954545455,148.06171465646798,166.23931712105698,2.5,2.13636363636364,2.40187391035201,2.10240957322446,1.74897075077131,1.4375812290541798,2,0.9242424242424241,0.763762615825973,0.45681252823276797,28.0,28.0,28.0
La0.75Ca0.05Pr0.2Ba1.5Sr0.5Cu3O6.886,7,89.1976457142857,53.156518772311,71.5463188935041,35.6231963971115,1.78167147184553,1.62184258527305,124.90825,15.830094676393001,47.6481835165755,46.7101178496426,680.957142857143,996.8858916653729,642.75769759069,928.582115471463,1.8801684267096102,0.9624688441244921,810.6,699.405292565575,268.523629485073,347.285946585634,185.85714285714297,113.291789539035,166.873255498964,89.42483106140759,1.86833920366411,1.6199734762428502,205,33.00481142325,65.6493467956375,76.8705899839484,4205.347,3064.16576858606,1332.94930894892,69.2767317996214,1.6498563491571598,1.0228743628155699,8958.571,2085.2211629675603,2927.4419430421804,3727.7286360957,55.6071428571429,109.810142790625,28.9410416282046,85.58959924997009,1.5029456688545801,0.81593045820536,138.63,76.1339050131926,51.3197260081445,48.508959635657206,7.294571428571429,4.91701784882819,4.91303944239086,1.30059354119859,1.7811981728617599,1.1862752284368798,12.878,3.01668477417352,3.53382588531963,5.391399530593731,97.0037971428571,98.3263254601894,15.615402174238401,1.1507716018507,1.07270648596522,0.28228298072821395,399.97342000000003,93.11011719074959,139.39606680532802,166.83697582263,2.42857142857143,2.08924414092814,2.3398616255173703,2.0699086756761598,1.90542004311014,1.37699484763681,2,1.06099643023436,0.7284313590846841,0.33514334927157396,33.0,33.0,33.0
La0.75Ca0.15Pr0.1Ba1.5Sr0.5Cu3O6.845,7,89.1976457142857,52.490148734916296,71.5463188935041,35.3664591350276,1.78167147184553,1.60375302003252,124.90825,15.568610354223402,47.6481835165755,46.1013281083113,680.957142857143,996.3654729466721,642.75769759069,928.369632660632,1.8801684267096102,0.9685386781476691,810.6,695.641066562865,268.523629485073,346.76204321636703,185.85714285714297,113.08758271701099,166.873255498964,89.4342792993441,1.86833920366411,1.62158932380979,205,31.942390035033103,65.6493467956375,76.327119890546,4205.347,3034.31541494745,1332.94930894892,69.35033957605579,1.6498563491571598,0.9954999706151719,8958.571,2091.88154885169,2927.4419430421804,3718.57321997747,55.6071428571429,109.334994161152,28.9410416282046,83.745810303632,1.5029456688545801,0.8036812618496769,138.63,75.891942390035,51.3197260081445,49.1721295714953,7.294571428571429,4.944771506422731,4.91303944239086,1.3101266215853602,1.7811981728617599,1.19645914157237,12.878,3.0058388478007,3.53382588531963,5.40003827195736,97.0037971428571,100.095908143246,15.615402174238401,1.18974558054323,1.07270648596522,0.336947072988477,399.97342000000003,93.407400537174,139.39606680532802,167.072577927321,2.42857142857143,2.07395873880888,2.3398616255173703,2.0589948200759802,1.90542004311014,1.36929706129404,2,1.04242896068509,0.7284313590846841,0.289929482054765,62.0,62.0,62.0
